id,games,assists,steals,blocks,personal_fouls,ofensive_rebounds,defensive_rebounds,points
1,385.0,128.5,114.19999999999999,95.69999999999999,775.1000000000001,445.0,847.8,2298.7
2,570.0,649.2000000000002,133.89999999999998,204.79999999999998,1272.2,526.0,1151.2000000000003,4976.2
3,1560.0,5659.700000000001,1161.3999999999999,3199.7000000000003,4644.7,2974.7999999999997,9382.4,38390.600000000006
4,586.0,2077.0,474.29999999999995,43.300000000000004,1103.7,213.4,863.0,8556.9
5,321.0,391.0,265.90000000000003,118.0,692.1000000000001,432.0,722.3000000000001,2661.4
6,915.0,2288.6,900.9000000000001,689.8000000000002,2553.1,2074.9000000000005,4824.8,16409.8
7,358.0,402.2,197.50000000000003,63.099999999999994,565.8000000000001,392.3,657.4999999999999,1843.6000000000001
8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,65.0,36.9,0.0,0.0,179.89999999999998,0.0,0.0,538.6999999999999
10,174.0,89.39999999999999,87.0,20.5,295.8,49.1,201.4,924.8
11,55.0,28.0,11.7,9.3,23.0,15.7,35.5,153.6
12,28.0,22.400000000000002,0.0,0.0,42.0,0.0,0.0,42.0
13,393.0,179.90000000000003,151.8,106.1,967.3000000000001,605.7,989.5000000000001,1405.6
14,23.0,11.5,0.0,0.0,34.5,0.0,0.0,75.89999999999999
15,438.0,263.1,178.50000000000003,172.10000000000002,847.5,401.90000000000003,1113.4,2035.8000000000002
16,988.0,4017.9,1267.4,801.0,3217.3999999999996,2015.8,4918.400000000001,13925.099999999999
17,813.0,1555.0,487.0,101.1,2620.4,600.0,1370.4,6943.3
18,215.0,321.5,93.0,61.5,373.0,318.5,558.0,1653.5
19,73.0,13.400000000000002,19.5,7.300000000000001,52.400000000000006,37.800000000000004,48.699999999999996,187.70000000000002
20,34.0,64.6,13.600000000000001,3.4000000000000004,44.2,10.2,47.599999999999994,108.80000000000001
21,32.0,18.0,18.0,6.0,26.0,9.0,20.0,100.0
22,653.0,4214.7,1076.4,64.80000000000001,1198.8,405.29999999999995,1478.9,9627.699999999999
23,474.0,488.7,417.5,471.0,1276.6,1641.1999999999998,1875.2,4576.800000000001
24,379.0,341.40000000000003,149.69999999999996,88.6,667.7,269.6,511.20000000000005,2181.2
25,160.0,328.0,124.5,121.4,368.2,302.0,759.8,1321.1000000000001
26,19.0,5.7,1.9000000000000001,3.8000000000000003,13.299999999999999,3.8000000000000003,15.200000000000001,32.3
27,520.0,1721.0000000000002,178.49999999999997,14.400000000000002,1085.0,65.10000000000001,194.2,3895.7999999999997
28,206.0,137.10000000000002,74.4,116.0,362.8,322.40000000000003,640.5,1068.9
29,840.0,1517.6,388.2,147.3,1639.6,353.5,2063.0,9230.4
30,108.0,27.199999999999996,6.4,6.4,82.19999999999999,13.200000000000001,46.2,223.6
31,1003.0,3160.0999999999995,734.6999999999999,330.5,2827.3999999999996,1852.2999999999997,3115.6999999999994,19975.7
32,19.0,22.500000000000004,6.9,0.0,27.4,1.2000000000000002,20.9,87.69999999999999
33,1115.0,4595.0,1231.6000000000001,151.40000000000003,2730.9000000000005,760.3000000000001,2248.4,13235.3
34,45.0,18.0,0.0,0.0,67.5,0.0,0.0,251.99999999999997
35,327.0,150.49999999999997,107.8,205.20000000000002,731.4000000000001,365.2,868.8000000000001,1701.6000000000001
36,88.0,40.4,0.0,0.0,126.80000000000001,0.0,4.0,305.6
37,3.0,0.8999999999999999,0.0,0.0,3.0,0.0,0.8999999999999999,5.1
38,7.0,6.3,2.1,0.0,4.2,0.7000000000000001,2.8000000000000003,7.0
39,26.0,5.200000000000001,3.8000000000000007,10.8,16.0,22.6,39.39999999999999,39.6
40,325.0,366.8,128.20000000000002,109.80000000000001,720.3000000000001,432.9,681.4,2433.6
41,78.0,25.200000000000003,0.0,0.0,169.8,0.0,0.0,264.0
42,41.0,28.7,16.400000000000002,16.400000000000002,94.3,77.89999999999999,98.39999999999999,94.3
43,384.0,186.1,142.9,257.90000000000003,570.1,363.30000000000007,887.3,1150.2
44,959.0,1872.0000000000002,695.9000000000001,1045.7,2370.9,2609.4999999999995,5432.000000000001,18755.199999999997
45,74.0,37.0,14.8,14.8,170.2,88.8,185.0,377.4
46,8.0,0.0,0.8,2.4,0.8,2.4,4.0,10.4
47,367.0,1044.3,338.3,46.7,612.5,102.50000000000001,544.3999999999999,2164.1
48,252.0,291.5,157.0,25.200000000000003,512.0,164.0,388.09999999999997,2306.3
49,22.0,4.1000000000000005,6.1,0.0,20.1,14.1,16.0,37.5
50,67.0,43.699999999999996,18.5,30.3,115.0,43.699999999999996,74.0,281.3
51,286.0,260.6,141.6,180.4,708.6,443.4,940.7,2539.2
52,9.0,24.3,2.6999999999999997,0.0,15.299999999999999,1.8,18.0,47.699999999999996
53,235.0,270.7,132.70000000000002,12.600000000000001,166.5,37.599999999999994,176.89999999999998,1105.8
54,10.0,13.0,1.0,0.0,7.0,11.0,15.0,37.0
55,38.0,22.8,0.0,0.0,121.60000000000001,0.0,0.0,300.2
56,27.0,10.8,0.0,0.0,27.0,0.0,0.0,48.6
57,43.0,34.599999999999994,9.600000000000001,7.6000000000000005,55.6,4.800000000000001,28.0,249.79999999999998
58,161.0,170.5,72.39999999999999,220.79999999999998,348.7,363.9,776.0999999999999,1543.4
59,193.0,350.8,81.4,16.700000000000003,208.4,54.7,167.5,562.8000000000001
60,37.0,88.6,18.8,5.6000000000000005,60.0,11.200000000000001,50.9,207.9
61,453.0,456.79999999999995,138.4,243.29999999999998,837.6999999999999,835.4000000000001,1327.6000000000001,2156.1
62,768.0,3543.1,742.5000000000001,152.4,2025.4999999999998,466.40000000000003,1116.1,10664.1
63,587.0,295.00000000000006,168.90000000000003,270.3,1094.3,572.6,1076.0,2860.0
64,70.0,25.200000000000003,19.599999999999998,19.599999999999998,107.80000000000001,53.2,92.39999999999999,249.90000000000003
65,1376.0,4707.4,1560.2999999999997,250.70000000000005,3078.600000000001,1304.9,4327.400000000001,26203.899999999998
66,820.0,1068.1999999999998,1152.0,347.0,1931.3,1018.4999999999999,1863.0000000000002,6658.9000000000015
67,7.0,4.2,0.0,0.0,11.200000000000001,4.2,9.799999999999999,13.299999999999999
68,36.0,10.799999999999999,0.0,0.0,32.4,0.0,0.0,68.39999999999999
69,3.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.8999999999999999,3.0
70,22.0,24.200000000000003,4.4,8.8,50.599999999999994,19.8,46.2,59.400000000000006
71,38.0,12.2,13.100000000000001,5.0,41.4,11.2,36.50000000000001,119.1
72,139.0,90.4,96.80000000000001,83.1,298.6,223.1,297.79999999999995,753.4000000000001
73,800.0,3782.4,975.3000000000001,110.30000000000003,1661.8999999999996,294.90000000000003,1947.4000000000003,8127.5999999999985
74,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0
75,294.0,225.2,82.60000000000001,99.8,497.40000000000003,230.8,545.1999999999999,1839.0
76,85.0,35.5,27.8,13.9,179.1,132.0,223.1,380.5
77,680.0,835.3999999999999,639.4,381.3999999999999,1278.4,940.8,3187.2000000000003,5209.999999999999
78,550.0,279.40000000000003,201.39999999999998,388.40000000000003,1076.3999999999999,833.0999999999999,1179.3999999999999,1948.2
79,33.0,29.7,0.0,0.0,33.0,0.0,0.0,132.0
80,722.0,344.30000000000007,330.4,1001.8,1383.7,1213.7999999999997,2371.9000000000005,3863.7000000000003
81,143.0,68.5,22.800000000000004,29.700000000000003,199.7,96.0,279.3,635.8
82,330.0,368.00000000000006,181.1,30.000000000000004,601.7,145.70000000000002,559.5,2427.2999999999997
83,311.0,536.0,0.0,0.0,736.3000000000001,377.2,334.9,3434.7
84,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
85,112.0,91.3,0.0,0.0,138.5,0.8999999999999999,3.0,339.7
86,202.0,229.3,0.0,0.0,675.4000000000001,676.8000000000001,1099.8,2263.1
87,95.0,164.9,38.0,0.0,100.2,24.2,68.30000000000001,349.2
88,658.0,2185.1000000000004,718.5,93.8,1331.4,461.09999999999997,1669.8999999999999,7711.3
89,5.0,3.0,1.0,0.0,7.0,0.0,2.0,21.0
90,27.0,5.4,3.2,2.7,23.200000000000003,11.9,19.0,41.7
91,748.0,401.09999999999997,518.5999999999999,640.0000000000001,1873.2000000000003,1528.6,3034.0,5243.299999999999
92,222.0,179.9,173.89999999999998,58.7,407.30000000000007,304.50000000000006,426.50000000000006,1230.3
93,286.0,335.6,135.4,61.3,315.0,126.2,502.5,1567.0
94,49.0,17.4,7.6000000000000005,4.9,51.2,12.5,11.5,126.39999999999999
95,291.0,209.79999999999998,130.7,94.5,369.59999999999997,206.6,598.1999999999999,1690.1999999999998
96,1092.0,6412.9,1549.9000000000005,132.9,2495.7,828.0,2412.4,13159.900000000001
97,21.0,14.7,4.2,4.2,42.0,16.8,27.3,63.0
98,309.0,594.3000000000001,310.8,170.8,424.70000000000005,201.9,1000.7,1666.3
99,36.0,154.79999999999998,43.199999999999996,3.6,64.8,43.199999999999996,46.800000000000004,205.20000000000002
100,800.0,2079.7999999999997,1120.0,360.5,1491.1,1003.5000000000001,3060.6999999999994,11516.199999999999
101,481.0,717.4,273.9,118.3,826.6999999999999,543.5,1177.8999999999999,2717.2
102,762.0,1112.1,532.4,105.30000000000001,1158.5,1007.6,1634.3,7862.199999999999
103,674.0,603.7,339.0,214.60000000000005,1293.5000000000002,1273.4,2191.1,8062.5
104,785.0,1080.5,604.8000000000001,186.50000000000003,1583.0,625.8000000000001,1820.8999999999999,5577.599999999999
105,631.0,2299.2999999999997,681.3,406.20000000000005,1723.7000000000005,601.0999999999999,1736.5000000000002,7512.7
106,44.0,8.8,0.0,0.0,48.400000000000006,0.0,0.0,158.4
107,6.0,0.0,1.7999999999999998,0.0,1.2000000000000002,1.2000000000000002,3.0,0.0
108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
109,14.0,0.8999999999999999,1.1,4.199999999999999,1.1,6.4,6.5,13.2
110,159.0,74.4,48.4,21.1,292.9,312.2,315.19999999999993,1050.5
111,155.0,131.3,78.4,62.9,375.2,177.8,353.8,815.2
112,475.0,1985.7,577.6,635.6,1429.4,769.1,3224.9,9045.2
113,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
114,3.0,1.0,0.0,0.0,2.0,2.0,1.0,8.0
115,1141.0,3397.2,1154.2,574.0999999999999,3294.4,1930.9,5568.7,27519.799999999996
116,817.0,3279.7999999999993,961.6999999999999,93.2,1434.7,290.7,1252.2,5986.6
117,523.0,101.70000000000002,130.4,542.1,837.5000000000001,581.1999999999999,815.7999999999998,1080.8
118,113.0,110.4,38.9,22.6,257.3,111.70000000000002,282.3,709.1
119,150.0,115.79999999999998,110.39999999999999,47.5,298.20000000000005,116.4,325.40000000000003,1022.6
120,5.0,1.0,1.0,0.0,5.0,0.0,1.0,6.0
121,139.0,44.5,55.2,13.900000000000002,302.5,123.0,267.5,387.09999999999997
122,7.0,4.2,0.0,0.0,9.799999999999999,0.0,0.0,49.699999999999996
123,76.0,29.4,25.8,9.8,109.80000000000001,49.4,74.8,84.2
124,876.0,6483.5,719.0,78.5,2009.1000000000001,351.79999999999995,1011.3,16476.8
125,115.0,317.3,81.8,1.0,206.3,29.3,231.4,627.7
126,446.0,280.9,55.0,111.39999999999999,756.3,575.1999999999999,1289.5,1918.2
127,622.0,3188.3,960.3000000000001,156.6,1881.7,458.09999999999997,1886.0,12160.6
128,1181.0,2578.1000000000004,1711.8,365.79999999999995,2330.3999999999996,1175.3999999999999,4452.2,12172.099999999999
129,713.0,1666.1999999999998,0.0,0.0,2774.5,0.0,0.0,16268.599999999999
130,9.0,8.1,2.6999999999999997,3.6,16.2,6.3,7.2,34.199999999999996
131,845.0,2690.8000000000006,579.1999999999999,49.10000000000001,1232.7,196.99999999999997,1225.7000000000003,7686.700000000001
132,19.0,3.8000000000000003,0.0,0.0,13.299999999999999,0.0,0.0,28.5
133,108.0,25.5,21.6,1.7000000000000002,83.4,21.700000000000003,44.0,238.0
134,153.0,356.4,0.0,0.0,463.8,0.0,0.0,1040.9
135,906.0,3569.9000000000005,1184.3000000000002,101.4,1494.5000000000002,690.3,1692.4,7971.5
136,378.0,137.89999999999998,123.5,174.00000000000003,686.4,364.30000000000007,611.8,1037.3000000000002
137,92.0,103.80000000000001,30.200000000000003,0.0,60.400000000000006,34.2,59.199999999999996,348.8
138,31.0,18.599999999999998,0.0,0.0,58.9,0.0,0.0,145.70000000000002
139,114.0,141.3,0.0,0.0,234.60000000000002,0.0,0.0,423.9
140,111.0,33.5,4.0,2.0,88.9,33.2,31.9,444.8
141,817.0,2467.1,403.59999999999997,39.0,1221.8000000000002,311.6,1042.0,5102.599999999999
142,503.0,420.7,316.9,309.5,1233.2,546.6,1213.4,3282.1
143,11.0,16.5,0.0,0.0,15.399999999999999,0.0,0.0,35.2
144,15.0,18.0,1.5,3.0,10.5,4.5,34.5,76.5
145,489.0,280.90000000000003,174.4,341.90000000000003,943.4,1049.9,2364.1,2495.099999999999
146,583.0,1238.2,358.2,130.0,1228.2,485.2,953.6999999999999,3957.5
147,486.0,372.8,274.3,164.70000000000002,1086.7,526.1,901.8000000000001,1849.8000000000002
148,7.0,4.8999999999999995,0.0,0.0,11.9,0.0,0.0,4.8999999999999995
149,43.0,52.3,0.0,0.0,63.400000000000006,0.0,0.0,135.7
150,864.0,2880.3,559.8000000000001,36.599999999999994,1566.6999999999998,220.50000000000003,1200.2,8168.200000000001
151,711.0,2478.8,0.0,0.0,2421.8,0.0,0.0,6334.500000000001
152,30.0,21.0,0.0,0.0,45.0,0.0,0.0,66.0
153,1061.0,1615.5999999999997,1008.8,327.8,1839.3999999999996,1361.9,2008.9,8271.3
154,1032.0,4111.5,633.7,20.400000000000002,1519.1,275.70000000000005,1629.5,10202.7
155,27.0,4.5,5.0,2.5,19.5,16.0,17.0,42.0
156,510.0,709.1000000000001,276.99999999999994,274.2,1205.7,827.5,1776.9,4336.000000000001
157,45.0,61.4,0.0,0.0,122.7,0.0,0.0,338.9
158,7.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,7.0,2.1,0.7000000000000001,11.9
159,426.0,347.00000000000006,193.4,242.49999999999997,970.1999999999999,700.8,1211.5,2343.2000000000003
160,421.0,1278.2,365.5,72.89999999999999,954.7,204.89999999999998,556.4,4932.4
161,142.0,201.9,31.200000000000003,5.5,125.3,14.200000000000001,71.1,377.4
162,878.0,1754.8000000000002,199.1,192.6,2054.6,749.4,1614.3,4023.8
163,190.0,247.89999999999998,124.5,92.0,375.8,247.60000000000002,537.4,840.3000000000001
164,237.0,97.6,44.00000000000001,64.2,360.4,191.7,438.3,692.8000000000001
165,72.0,127.8,64.9,67.9,207.9,223.1,512.0999999999999,1175.3
166,208.0,229.9,134.60000000000002,101.4,413.29999999999995,252.6,576.2,2177.2000000000003
167,14.0,2.8000000000000003,5.6000000000000005,0.0,12.6,4.2,12.6,22.400000000000002
168,431.0,255.9,102.3,65.60000000000001,571.8000000000001,115.49999999999999,831.1000000000001,2083.7999999999997
169,21.0,9.899999999999999,2.1,1.2000000000000002,7.199999999999999,7.8,12.6,37.2
170,34.0,23.799999999999997,0.0,0.0,23.799999999999997,0.0,0.0,119.0
171,106.0,100.4,36.8,5.3,144.8,20.9,229.6,587.8
172,47.0,37.6,0.0,0.0,70.5,42.300000000000004,42.300000000000004,164.5
173,321.0,681.1,0.0,0.0,796.9,0.0,0.0,3122.0
174,95.0,39.5,28.5,45.5,166.5,83.0,153.0,249.5
175,665.0,3987.6000000000004,757.9999999999999,65.2,1089.8,414.2,1321.5,5819.0
176,63.0,62.0,32.0,63.0,118.8,165.20000000000002,316.0,937.8000000000001
177,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
178,147.0,169.5,61.0,41.5,151.7,95.7,151.5,386.8
179,747.0,609.5,396.0,658.1999999999999,2514.6,1291.3,2539.6000000000004,6905.8
180,1012.0,1380.2999999999995,470.9,1198.2,2023.5,1420.4000000000003,3760.5,12799.200000000003
181,73.0,45.699999999999996,21.9,7.300000000000001,79.5,51.9,75.7,239.3
182,36.0,7.199999999999999,3.6,5.4,27.0,9.0,25.200000000000003,44.99999999999999
183,5.0,4.0,0.0,3.0,11.0,4.0,10.0,6.0
184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,10.0,2.2,2.2,0.0,6.2,2.2,2.2,0.0
186,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,111.0,185.8,75.2,18.900000000000002,141.2,18.800000000000004,134.5,310.59999999999997
188,872.0,1594.7,597.1,828.5000000000001,2755.3,2398.0,3791.1999999999994,12412.200000000003
189,56.0,77.1,20.200000000000003,8.9,62.7,12.2,56.10000000000001,173.8
190,229.0,128.1,167.50000000000003,104.3,427.90000000000003,278.29999999999995,492.80000000000007,907.5
191,7.0,0.0,0.0,2.1,4.8999999999999995,4.8999999999999995,6.3,7.700000000000001
192,107.0,677.0,171.7,61.2,246.79999999999998,125.70000000000002,519.0,1087.7
193,802.0,1727.3,865.0000000000001,258.40000000000003,1807.7,1421.5,3411.7000000000003,9962.800000000001
194,58.0,17.4,0.0,0.0,98.6,0.0,0.0,139.2
195,55.0,40.800000000000004,17.3,74.6,119.4,77.0,194.00000000000003,331.40000000000003
196,468.0,1337.5,439.0,107.80000000000001,1287.5,1011.7,1708.1,5306.799999999999
197,464.0,1039.0,345.09999999999997,92.9,929.5999999999997,131.2,584.9999999999999,2932.8
198,16.0,8.0,0.0,0.0,33.6,19.2,30.4,41.6
199,253.0,107.2,107.0,70.2,673.4000000000001,276.8,616.9,1506.6
200,938.0,1935.1999999999998,794.0,610.4000000000001,3214.2000000000003,2132.1000000000004,3678.5,10924.599999999999
201,5.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0
202,914.0,1878.0000000000002,749.5999999999999,120.4,1770.3000000000002,344.3999999999999,1492.9000000000003,9759.0
203,33.0,45.2,10.5,3.2,44.699999999999996,12.000000000000002,47.4,72.2
204,803.0,3160.2999999999997,321.8,15.700000000000001,1145.0,253.00000000000003,1444.7999999999997,7201.2
205,550.0,657.7,203.79999999999998,468.5,1337.3,521.6,2015.3,7879.6
206,149.0,295.80000000000007,0.0,0.0,256.0,0.0,0.0,558.1
207,137.0,89.39999999999999,57.3,63.2,373.69999999999993,203.7,438.00000000000006,803.7
208,1073.0,4229.9,1660.3999999999999,894.8000000000001,3303.9999999999995,4249.6,8279.000000000002,23764.9
209,27.0,40.6,19.5,1.9000000000000001,30.9,5.7,16.5,78.1
210,262.0,554.6999999999999,0.0,0.0,939.8,0.0,0.0,2894.1
211,626.0,968.0,426.4,130.20000000000002,1054.8999999999999,609.8999999999999,2444.7000000000003,8729.6
212,22.0,4.4,0.0,0.0,24.200000000000003,0.0,0.0,44.0
213,665.0,559.4000000000001,0.0,0.0,2172.8,0.0,0.0,5792.199999999999
214,375.0,779.8000000000002,431.5999999999999,521.2,1420.0,1108.2,2208.4,5713.7
215,1059.0,1914.9999999999998,786.1999999999999,483.6,2646.4,1183.6,3598.5000000000005,8287.5
216,971.0,2723.6,1.0,0.0,2511.4,1.0,3.0,15366.499999999998
217,805.0,2410.7000000000003,171.0,40.3,1731.1999999999998,250.5,429.5,9296.7
218,12.0,8.399999999999999,3.5999999999999996,1.2000000000000002,21.6,3.5999999999999996,4.800000000000001,27.599999999999998
219,732.0,2065.6,0.0,0.0,1309.3,161.1,261.9,6176.000000000001
220,4.0,1.2,0.0,0.0,5.2,2.0,1.2,4.0
221,416.0,1342.2,0.0,0.0,1240.6999999999998,0.0,0.0,3687.7000000000003
222,58.0,52.2,0.0,0.0,162.39999999999998,0.0,0.0,295.79999999999995
223,307.0,860.8,204.5,40.900000000000006,594.3,187.6,448.5,1806.4
224,31.0,27.900000000000002,0.0,0.0,27.900000000000002,0.0,0.0,62.0
225,124.0,256.1,57.7,1.1,132.59999999999997,42.5,95.5,424.5
226,131.0,225.89999999999998,0.0,0.0,305.20000000000005,0.0,0.0,639.7
227,187.0,734.4,0.0,0.0,473.7,276.4,317.59999999999997,2499.3
228,10.0,36.0,13.0,3.0,27.0,12.0,46.0,155.0
229,173.0,77.1,59.8,42.300000000000004,342.70000000000005,244.3,386.79999999999995,758.3
230,850.0,2829.7000000000003,729.6999999999999,45.9,1079.7,233.00000000000003,1384.0,8916.4
231,970.0,3039.4999999999995,1008.4000000000001,297.6,1874.7000000000003,482.1,2471.1000000000004,9117.800000000001
232,76.0,143.89999999999998,21.6,1.7000000000000002,96.39999999999999,8.8,71.5,177.3
233,890.0,1943.7999999999997,782.0,119.2,1120.8000000000002,347.40000000000003,1332.1999999999998,5176.899999999999
234,1020.0,4960.199999999999,1107.3,261.4,3028.7999999999997,976.9,3599.4999999999995,25263.800000000003
235,47.0,50.9,0.0,0.0,112.2,0.0,0.0,196.9
236,38.0,3.8000000000000003,0.0,0.0,22.8,0.0,0.0,34.2
237,503.0,1134.5,369.5,197.3,749.4,333.1,1609.5,5121.7
238,19.0,7.6000000000000005,9.5,1.9000000000000001,17.1,7.6000000000000005,20.900000000000002,39.9
239,21.0,2.1,6.3,4.2,31.5,12.6,14.7,25.2
240,758.0,605.9,291.70000000000005,477.9,1373.8,1144.5,2318.2,6582.099999999999
241,485.0,587.4,372.09999999999997,229.3,1291.8,1159.6,2019.0,2967.2000000000003
242,105.0,25.200000000000003,25.799999999999997,45.3,139.1,54.2,117.10000000000001,284.29999999999995
243,46.0,25.900000000000002,11.5,5.4,118.7,39.699999999999996,75.99999999999999,154.99999999999997
244,206.0,362.2,164.60000000000002,23.6,284.5,157.7,168.29999999999998,2323.1
245,30.0,18.0,18.0,15.0,30.0,15.0,66.0,150.0
246,70.0,9.6,19.7,11.4,121.3,69.2,108.9,122.10000000000001
247,75.0,52.5,45.0,15.0,120.0,82.5,172.5,480.0
248,910.0,577.1999999999999,450.0999999999999,778.5000000000001,2369.2000000000003,1493.1,3146.8,5491.3
249,1059.0,1907.6000000000001,1063.7,974.2,2383.4999999999995,1362.6000000000001,3107.0999999999995,9039.7
250,612.0,1256.1999999999998,284.49999999999994,46.900000000000006,875.6,188.0,642.9000000000001,5332.400000000001
251,206.0,170.3,160.3,51.0,332.5,225.8,299.29999999999995,1002.4
252,58.0,30.2,16.2,14.0,59.2,44.400000000000006,78.8,188.2
253,58.0,104.4,75.4,5.800000000000001,104.4,69.6,127.60000000000001,597.4000000000001
254,768.0,2896.6,719.3000000000001,496.1000000000001,1357.5,816.7,3224.6,9035.3
255,304.0,202.29999999999998,70.7,34.7,432.5,294.0,447.79999999999995,1905.5
256,45.0,54.0,0.0,0.0,94.5,0.0,0.0,630.0
257,265.0,64.5,71.1,98.3,506.4,288.59999999999997,495.4,1007.9
258,729.0,2127.0,466.00000000000006,95.20000000000002,1510.6000000000001,229.20000000000002,1327.5999999999997,6233.700000000001
259,846.0,3647.7,0.0,0.0,2587.4,0.0,0.0,23150.4
260,69.0,69.0,0.0,0.0,200.1,0.0,0.0,338.1
261,436.0,323.3,92.10000000000001,212.1,949.5999999999999,665.8000000000001,1285.7,2455.7999999999997
262,10.0,14.0,1.0,1.0,10.0,1.0,6.0,30.0
263,560.0,1029.8000000000002,534.8000000000001,244.09999999999997,1053.6,187.3,1456.6,4684.2
264,10.0,8.0,3.0,3.0,9.0,2.0,38.0,49.0
265,24.0,6.8,0.0,0.0,28.7,0.0,0.0,43.6
266,496.0,1871.6,568.8999999999999,188.20000000000002,1104.8000000000002,403.0,1554.2,9887.5
267,12.0,0.0,0.0,0.0,28.799999999999997,0.0,0.0,30.0
268,680.0,2412.9,580.4000000000001,38.1,1796.3,586.3,1178.8,6225.200000000001
269,126.0,550.8,0.0,0.0,231.0,0.0,0.0,2002.8
270,329.0,943.9000000000001,0.0,0.0,722.3,81.80000000000001,375.70000000000005,2794.1
271,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
272,576.0,646.7000000000002,8.6,8.6,1399.0000000000002,1462.1000000000001,3090.399999999999,7248.3
273,174.0,146.39999999999998,81.99999999999999,15.200000000000001,173.29999999999998,51.900000000000006,238.70000000000002,1254.0000000000002
274,609.0,795.9,339.6,321.49999999999994,1293.1999999999998,668.5000000000001,2206.2000000000003,7566.799999999999
275,889.0,1369.1000000000004,109.9,171.2,3247.8999999999996,1284.7000000000003,2761.2,15208.399999999998
276,182.0,376.4,123.9,50.6,309.0,49.800000000000004,294.0,1284.5
277,747.0,981.8,171.9,49.0,2267.5,1624.0,3067.5,8596.699999999999
278,112.0,145.3,54.8,9.9,160.3,46.10000000000001,113.7,285.0
279,381.0,687.8000000000001,0.0,0.0,682.9999999999999,0.0,0.0,2362.2000000000003
280,508.0,460.8999999999999,0.0,0.0,1674.3,1012.1999999999999,2030.4999999999998,6082.8
281,86.0,60.900000000000006,0.0,0.0,197.2,0.0,0.0,327.40000000000003
282,269.0,318.6,0.0,0.0,593.5,328.9,550.0,2251.8
283,238.0,105.8,38.2,123.8,358.4,204.59999999999997,371.0,966.0000000000001
284,156.0,65.0,0.0,0.0,403.4,0.0,0.0,1137.9
285,483.0,740.8,354.8,196.9,1590.1999999999998,1107.5,2163.0,4919.8
286,4.0,4.0,0.0,0.0,13.2,0.0,0.0,16.0
287,892.0,1524.5,535.1999999999999,81.4,1261.5,198.70000000000002,1629.3,9025.0
288,383.0,864.5,301.99999999999994,29.0,753.5,188.2,638.3,3216.9
289,63.0,29.0,26.8,11.4,63.0,50.800000000000004,67.2,175.0
290,129.0,182.60000000000002,54.599999999999994,112.60000000000001,176.8,122.30000000000001,291.4,509.79999999999995
291,779.0,1355.2,536.0,148.90000000000003,2024.6,452.70000000000005,1767.7,7879.7
292,6.0,4.199999999999999,1.2000000000000002,0.0,6.0,3.0,1.2000000000000002,10.8
293,36.0,56.800000000000004,0.0,0.0,65.9,0.0,0.0,182.4
294,1290.0,3102.5,53.9,46.199999999999996,4415.599999999999,261.8,482.40000000000003,25218.400000000005
295,155.0,308.9,147.6,59.599999999999994,271.09999999999997,91.2,441.0,1004.9000000000001
296,131.0,119.30000000000001,0.0,0.0,226.2,0.0,0.0,826.8
297,115.0,183.0,72.5,15.400000000000002,225.3,84.0,137.4,625.4000000000001
298,171.0,207.9,51.599999999999994,93.69999999999999,329.1,94.69999999999999,548.7,909.2
299,262.0,165.3,38.10000000000001,167.39999999999998,392.3,148.70000000000002,429.3,1450.5
300,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
301,1019.0,1283.0000000000002,648.9000000000001,1854.3000000000004,2840.1,1816.0,5737.199999999999,11262.800000000003
302,153.0,143.5,68.1,48.099999999999994,316.3,83.60000000000001,177.7,832.5000000000001
303,151.0,72.7,59.6,29.8,205.10000000000002,129.10000000000002,339.29999999999995,658.3000000000001
304,30.0,33.0,12.4,0.8,24.0,0.8,13.0,70.0
305,68.0,23.7,30.299999999999997,20.4,113.5,82.5,100.0,267.9
306,204.0,200.2,131.3,95.9,527.4,438.8,509.1,1408.3000000000002
307,118.0,167.2,0.0,0.0,329.7,129.1,167.2,885.1
308,152.0,301.7,67.0,0.0,199.9,29.8,128.6,543.2
309,190.0,156.2,72.5,34.9,428.1,240.4,335.6,840.4
310,569.0,297.4,241.0,272.69999999999993,1175.7,641.9000000000001,1552.1999999999998,3875.4999999999995
311,3.0,0.0,0.0,0.0,0.0,2.0999999999999996,0.8999999999999999,0.0
312,753.0,1374.0,679.1999999999999,675.8000000000001,2188.4,1333.1999999999998,3001.4999999999995,6869.799999999999
313,3.0,0.0,0.0,0.0,0.8999999999999999,0.0,2.0999999999999996,0.0
314,3.0,2.0999999999999996,0.0,0.0,6.0,0.0,0.0,9.899999999999999
315,6.0,1.2000000000000002,0.0,0.0,4.199999999999999,0.0,0.0,7.800000000000001
316,20.0,18.0,0.0,0.0,52.0,36.0,50.0,122.0
